name	area	block	address	sale_num	build_year	mid_price	image	url	all_num
丽苑小区	碑林区	东大街	太乙路192号	27		11832	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1266130/	--
景龙社区	碑林区	长乐坊	窦府巷20号	7	2009年	9591	https://pic1.ajkimg.com/display/ajk/ed06628c44059501ca63868be766fa29/180x135c.jpg	https://m.anjuke.com/xa/community/363937/	256户
刁家村小区	碑林区	文艺路	永胜街53号	0	1999年	10180	https://pic1.ajkimg.com/display/ajk/d3be9853267451582d0957edef5070df/180x135c.jpg	https://m.anjuke.com/xa/community/313595/	182户
边家村冶金院	碑林区	环城南路	友谊西路	0	2009年	12203	https://pic1.ajkimg.com/display/ajk/8d9c66d3174812159f2fe93b589789b3/180x135c.jpg	https://m.anjuke.com/xa/community/829959/	526户
煤科院家属院	碑林区	李家村	建西街	1		11473	https://pic1.ajkimg.com/display/ajk/8eb2ef488b54bce83dbe2fab50ef4ba8/180x135c.jpg	https://m.anjuke.com/xa/community/324814/	758户
建设设计院小区	碑林区	李家村	雁塔北路95号	0	2015年	10000	https://pic1.ajkimg.com/display/ajk/25bb501e4f6da5e3de655cfd9b87d945/180x135c.jpg	https://m.anjuke.com/xa/community/830736/	503户
东厅门小区	碑林区	南大街	东大街	1	1998年	10013	https://pic1.ajkimg.com/display/ajk/82249be6c3f5ab5a553a9ad079f94ad6/180x135c.jpg	https://m.anjuke.com/xa/community/361516/	252户
卧龙巷四号院机关小区	碑林区	长乐坊	卧龙巷	3		11760	https://pic1.ajkimg.com/display/ajk/0772fbb623ec550e3d5fe36132fbc807/180x135c.jpg	https://m.anjuke.com/xa/community/1068693/	91户
朱雀北区社区	碑林区	南大街	振兴路94号	0		11713	https://pic1.ajkimg.com/display/ajk/489a7b1bc1af0157be1f4f3fb7c97bc2/180x135c.jpg	https://m.anjuke.com/xa/community/1062221/	666户
市政二公司家属院	碑林区	太乙路	长胜街1号	1	2015年	11929	https://pic1.ajkimg.com/display/ajk/dcc2185c0592cd442404d3933fa19dbf/180x135c.jpg	https://m.anjuke.com/xa/community/830136/	60户
和南社区	碑林区	长乐坊	东十道巷15号	0	2015年	11365	https://pic1.ajkimg.com/display/ajk/342a8e913c9a66f922ad7cd56b4b0cd6/180x135c.jpg	https://m.anjuke.com/xa/community/830518/	507户
陕西省公安厅家属院	碑林区	何家村	水文巷附2号	0	2015年	10065	https://pic1.ajkimg.com/display/ajk/23ff0da3a185d0a68634f8b43fb8447a/180x135c.jpg	https://m.anjuke.com/xa/community/830003/	1058户
八仙庵小区	碑林区	长乐坊	北火巷12号	3	1999年	10431	https://pic1.ajkimg.com/display/ajk/4e2f6c6b76277f30a133768eaf79f6f1/180x135c.jpg	https://m.anjuke.com/xa/community/317848/	120户
西安市饮食公司家属院	碑林区	长乐坊	互助路90号	4		8718	https://pic1.ajkimg.com/display/ajk/1bcc2c1ed39008d1c097c933a8260e40/180x135c.jpg	https://m.anjuke.com/xa/community/1046753/	54户
南关综合楼	碑林区	红缨路	友谊西路158号	0		12709	https://pic1.ajkimg.com/display/ajk/65f983060202dac8a77d7c92617058e2/180x135c.jpg	https://m.anjuke.com/xa/community/806059/	598户
陕建五公司家属院(碑林)	碑林区	环城南路	金花北路14号	1	2009年	9050	https://pic1.ajkimg.com/display/ajk/e9fb3f993d6a6c56e23423d951c5e441/180x135c.jpg	https://m.anjuke.com/xa/community/466104/	488户
乐居场小区A4区	碑林区	西安交通大学	建东街东段6号	0		10181	https://pic1.ajkimg.com/display/ajk/0474ff99254686aebf71209b96195f0d/180x135c.jpg	https://m.anjuke.com/xa/community/1063199/	2106户
陕西消防总队家属院	碑林区	李家村	安东街11号	2	2004年	8752	https://pic1.ajkimg.com/display/ajk/888d496eb8b738d11d3085e8911aa6a5/180x135c.jpg	https://m.anjuke.com/xa/community/1062273/	72户
中国建筑材料西北公司南楼	碑林区	红缨路	市边西街2号	0	2015年	10123	https://pic1.ajkimg.com/display/ajk/5f0a0911c86839146e6513d897bb0b7c/180x135c.jpg	https://m.anjuke.com/xa/community/831166/	30户
嘉馨园住宅小区	碑林区	文艺路	南关正街53号	0	2003年	10991	https://pic1.ajkimg.com/display/ajk/0b240df5d428b82160c2966eaaf199b0/180x135c.jpg	https://m.anjuke.com/xa/community/317805/	112户
陕建八公司十八号院住宅小区	碑林区	西工大	大学南路246号	0		10817	https://pic1.ajkimg.com/display/ajk/7ccbc3841de87cf683e86013d198f02a/180x135c.jpg	https://m.anjuke.com/xa/community/829957/	126户
瑞华苑	碑林区	李家村	东关南街101号	0		8521	https://pic1.ajkimg.com/display/ajk/ba8a5403ce36e39b3ee43087ab229369/180x135c.jpg	https://m.anjuke.com/xa/community/314456/	192户
长乐大厦(碑林)	碑林区	长乐坊	长乐坊102号	0		9809	https://pic1.ajkimg.com/display/ajk/2090374b19f2c487fcc6ff19ae3d86b3/180x135c.jpg	https://m.anjuke.com/xa/community/1064991/	612户
城市之心	碑林区	南大街	端履门2号	1		9321	https://pic1.ajkimg.com/display/ajk/fdf185e74027ca363c216f2759e152c4/180x135c.jpg	https://m.anjuke.com/xa/community/1064693/	252户
建设路乙字2号小区	碑林区	李家村	建设路	2		9931	https://pic1.ajkimg.com/display/ajk/94b18f4b1a07121504d8eced81f1b0bf/180x135c.jpg	https://m.anjuke.com/xa/community/1062288/	98户
艺华大厦	碑林区	南稍门	文艺南路82号	2	2009年	9729	https://pic1.ajkimg.com/display/ajk/eff7d3db49ab88febd422d8283ecbfb1/180x135c.jpg	https://m.anjuke.com/xa/community/351161/	189户
红缨社区	碑林区	红缨路	红缨路	0	2015年	10678	https://pic1.ajkimg.com/display/ajk/9a304523f223f599abf40edba49e1e82/180x135c.jpg	https://m.anjuke.com/xa/community/337107/	154户
中铁一局建安总公司家属院	碑林区	太乙路	太安路1号	0	2003年	10497	https://pic1.ajkimg.com/display/ajk/3e03df0a98ab9007c731b68d7cdb1fdf/180x135c.jpg	https://m.anjuke.com/xa/community/721080/	182户
祥凝瑞集	碑林区	南大街	德福巷21号	0	2015年	10021	https://pic1.ajkimg.com/display/ajk/2ea5f5c6afcf351ca8fe688a58020499/180x135c.jpg	https://m.anjuke.com/xa/community/830704/	240户
金顶人家	碑林区	大差市	建国路31号	0	2010年	12209	https://pic1.ajkimg.com/display/ajk/60af3ff242af9bf6cfe6ce7d660bf405/180x135c.jpg	https://m.anjuke.com/xa/community/274512/	246户
西安市兴庆路干休所	碑林区	长乐坊	兴庆路69号	1		7757	https://pic1.ajkimg.com/display/ajk/1256d727fcffb0d647b20df62a087208/180x135c.jpg	https://m.anjuke.com/xa/community/830479/	108户
西安三建安西街家属院	碑林区	大差市	安西街甲字7号	0		11351	https://pic1.ajkimg.com/display/ajk/74f82d74117a9475c4e6532710e11758/180x135c.jpg	https://m.anjuke.com/xa/community/830433/	387户
陕西日报社家属院(李家村)	碑林区	李家村	安东街附7号	0	1996年	10466	https://pic1.ajkimg.com/display/ajk/44d773a58827725fee98bcabd9c0fe54/180x135c.jpg	https://m.anjuke.com/xa/community/829987/	588户
鸿雁社区	碑林区	环城南路	邮电北巷26号	0	2003年	9344	https://pic1.ajkimg.com/display/ajk/b8949bb7f40a700a7e2ebefb9fb0b768/180x135c.jpg	https://m.anjuke.com/xa/community/830577/	276户
陕西建设技术学院家属院	碑林区	小雁塔	红缨东坊11号	0		9516	https://pic1.ajkimg.com/display/ajk/bf1b012f950eaf02c315c296a0efaa3a/180x135c.jpg	https://m.anjuke.com/xa/community/829982/	162户
物探大厦	碑林区	边家村	友谊西路230号	2	2001年	11111	https://pic1.ajkimg.com/display/ajk/a119f085af00d5134d6c234639f6a323/180x135c.jpg	https://m.anjuke.com/xa/community/879436/	106户
市土地局家属院	碑林区	太乙路	安东街49号	0	2000年	9245	https://pic1.ajkimg.com/display/ajk/95836193d8a05767cc976a388e2a5acc/180x135c.jpg	https://m.anjuke.com/xa/community/879465/	266户
金叶大厦	碑林区	长乐坊	炮房街36号	0		10027	https://pic1.ajkimg.com/display/ajk/8295205e6c00f01fbf7c93c8f965d1e5/180x135c.jpg	https://m.anjuke.com/xa/community/320948/	600户
建国四巷23号院	碑林区	东大街	先锋巷	4		12320	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1291783/	--
工行家属院(芦荡巷)	碑林区	南大街	芦荡巷2号	0		10269	https://pic1.ajkimg.com/display/ajk/df59578ae3cd57fa8ea9d339cac141dc/180x135c.jpg	https://m.anjuke.com/xa/community/1062204/	60户
乐居都会	碑林区	西安交通大学	咸宁西路29号	9	2014年	9444	https://pic1.ajkimg.com/display/ajk/0b87ea6a7e521137f65918a9dbe26551/180x135c.jpg	https://m.anjuke.com/xa/community/998657/	--
陕西日报家属院(南门)	碑林区	南大街	菊花园34号	0	1996年	10488	https://pic1.ajkimg.com/display/ajk/33315993838d13c3c2f5d7318747dd8a/180x135c.jpg	https://m.anjuke.com/xa/community/951833/	144户
中国通信建设第二工程局家属南院	碑林区	红缨路	邮电南巷25号	1	2015年	9247	https://pic1.ajkimg.com/display/ajk/b3b1e3166e4aba25d0857271c36977b1/180x135c.jpg	https://m.anjuke.com/xa/community/831181/	96户
税务局家属院	碑林区	东大街	环城南路	1		10589	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1286848/	--
金泉小区	碑林区	南稍门	朱雀大街北段21号	0		13788	https://pic1.ajkimg.com/display/ajk/86d2de89f8a9cbce4744a24ad05aa843/180x135c.jpg	https://m.anjuke.com/xa/community/830788/	490户
陕西省移动通信公司家属院	碑林区	环城南路	环城南路西段49号	1		9442	https://pic1.ajkimg.com/display/ajk/2236d3468ec0618bf7b89a627f143fab/180x135c.jpg	https://m.anjuke.com/xa/community/304170/	858户
83中家属院	碑林区	长乐坊	爱学路,近东二环路	0	2007年	10779	https://pic1.ajkimg.com/display/ajk/8143b0a59889c681f99f43b5fabcb530/180x135c.jpg	https://m.anjuke.com/xa/community/375842/	108户
陕西国投家属院	碑林区	东大街	环城东路	8		9911	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1266125/	--
大学南路小学分校家属院	碑林区	体育场	水文巷46号	4		11855	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1263191/	--
交通部第一公路勘察设计院西院	碑林区	东大街	边西街75号	4		9268	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1263193/	--
文北一小区	碑林区	文艺路	文艺北路198号	0		10179	https://pic1.ajkimg.com/display/ajk/74f82d74117a9475c4e6532710e11758/180x135c.jpg	https://m.anjuke.com/xa/community/1062201/	180户
文艺北路148号院	碑林区	南稍门	文艺北路148号	0		10544	https://pic1.ajkimg.com/display/ajk/2d3483191a1c6616cb8d6da613a356bd/180x135c.jpg	https://m.anjuke.com/xa/community/1062291/	240户
轩雨公寓	碑林区	环城南路	大学南路	0	2000年	11382	https://pic1.ajkimg.com/display/ajk/3efd4e2ab0848e0dab740a82e6c9cfc3/180x135c.jpg	https://m.anjuke.com/xa/community/274904/	96户
教会小区	碑林区	东关正街	东新巷24号	0	2001年	9182	https://pic1.ajkimg.com/display/ajk/527fb62dc64d79ef1f109e82a9a2847c/180x135c.jpg	https://m.anjuke.com/xa/community/508548/	343户
建国五巷8号院	碑林区	南大街	建国五巷8号	0		12635	https://pic1.ajkimg.com/display/ajk/25cc32b61d524a322b4c2b75ee672dd5/180x135c.jpg	https://m.anjuke.com/xa/community/312512/	77户
东泰城市之光西区	碑林区	东大街	边西街29号	0		20947	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1291639/	--
陕西歌剧院家属院	碑林区	东大街	文艺北路	1		10026	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1266133/	--
新时代国际工程公司住宅小区	碑林区	东大街	雁塔北路95号	3		11540	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1263199/	--
兴庆小区金花坊11号院	碑林区	长乐坊	兴庆东巷	6		9591	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/951751/	--
开元商住大厦	碑林区	西安交通大学	火炬路	0	2010年	9053	https://pic1.ajkimg.com/display/ajk/e6c8811ed84392f6ca17f730820fb17c/180x135c.jpg	https://m.anjuke.com/xa/community/940183/	130户
四院家属院	碑林区	环城南路	测绘西路19号	1	2006年	10369	https://pic1.ajkimg.com/display/ajk/0c7f69fab6e4e1764e69b16eb2967a87/180x135c.jpg	https://m.anjuke.com/xa/community/879466/	336户
186队家属院	碑林区	环城南路	乐南路11号	0	2000年	10319	https://pic1.ajkimg.com/display/ajk/bf1c23b344b45a68beedc5ba1194133f/180x135c.jpg	https://m.anjuke.com/xa/community/879499/	294户
西安市第一医院家属院	碑林区	环城南路	德福巷29号	0	2015年	9824	https://pic1.ajkimg.com/display/ajk/cf2b783f82b25abe94db4c02058d1857/180x135c.jpg	https://m.anjuke.com/xa/community/830454/	144户
西安勘察测绘家属院	碑林区	太乙路	太乙路38号	0	2010年	10961	https://pic1.ajkimg.com/display/ajk/11e9aec70239fe724c21cef482b7d663/180x135c.jpg	https://m.anjuke.com/xa/community/481106/	156户
市教委家属院	碑林区	大差市	东县门2号	0	2001年	10085	https://pic1.ajkimg.com/display/ajk/f88ef10cabcaac67381ef67fb9395108/180x135c.jpg	https://m.anjuke.com/xa/community/830131/	150户
含光路邮电住宅小区	碑林区	红缨路	含光路北段19号	0	2004年	11430	https://pic1.ajkimg.com/display/ajk/bbfa3e757c6d88eedeea859f9d1d4574/180x135c.jpg	https://m.anjuke.com/xa/community/830457/	306户
光大新居	碑林区	环城南路	南二环路	0	1998年	10061	https://pic1.ajkimg.com/display/ajk/320b41ca3eb26842992c08a471e36361/180x135c.jpg	https://m.anjuke.com/xa/community/326391/	84户
建国路省农行家属院	碑林区	东大街	建国五巷57号	2		13157	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1266137/	--
文逸苑	碑林区	环城南路	交大商场街	0		11146	https://pic1.ajkimg.com/display/ajk/709653b096e6c7b45e6f3824315d46fb/180x135c.jpg	https://m.anjuke.com/xa/community/319544/	284户
疾控中心家属院(碑林)	碑林区	李家村	建东街	3	2004年	14159	https://pic1.ajkimg.com/display/ajk/3992d5eecd54765c2b7125485fc630b1/180x135c.jpg	https://m.anjuke.com/xa/community/657872/	364户
国税局家属院(碑林)	碑林区	东关南街	东关南街240号	0	1999年	9418	https://pic1.ajkimg.com/display/ajk/85312bd9691c03b2a7ab047aa743ac18/180x135c.jpg	https://m.anjuke.com/xa/community/596338/	168户
省石油公司家属院	碑林区	东关正街	景龙池2号	0	2005年	9033	https://pic1.ajkimg.com/display/ajk/b07ab0cc8af344a881ab93c957faa9d1/180x135c.jpg	https://m.anjuke.com/xa/community/879461/	294户
军安商住	碑林区	文艺路	体育馆东路188号	0		12208	https://pic1.ajkimg.com/display/ajk/44b8b1aabc74fa3c0732c5bce5e4fe55/180x135c.jpg	https://m.anjuke.com/xa/community/314103/	137户
建国五巷59号院	碑林区	南大街	建国五巷59号	1		12575	https://pic1.ajkimg.com/display/ajk/9422f2ee1f472f47209f4bd753283566/180x135c.jpg	https://m.anjuke.com/xa/community/830732/	126户
计量局家属院	碑林区	西安交通大学	咸宁西路30号	0	1990年	11391	https://pic1.ajkimg.com/display/ajk/a41b07df8c9ce1ca73436b702550e975/180x135c.jpg	https://m.anjuke.com/xa/community/571919/	136户
燃料公司家属院	碑林区	边家村	边西街	0	2015年	10341	https://pic1.ajkimg.com/display/ajk/7cd6a558057f1a92ea73547cc6a0e29d/180x135c.jpg	https://m.anjuke.com/xa/community/494831/	138户
边家村工人文化宫家属院	碑林区	广济街	大学南路	2		10942	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1288280/	--
铁路局后八栋	碑林区	李家村	经九路	1		17915	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1242087/	--
医药小区(蔡家巷)	碑林区	长乐坊	蔡家巷1号	1	2009年	11079	https://pic1.ajkimg.com/display/ajk/2216f0ca5e3187c1780a49b0a8b99b96/180x135c.jpg	https://m.anjuke.com/xa/community/367748/	236户
仁义公寓	碑林区	南门	仁义东巷	0	2008年	9525	https://pic1.ajkimg.com/display/ajk/e9ab8e3e38d1410bf850a767acd435ef/180x135c.jpg	https://m.anjuke.com/xa/community/430562/	168户
陕西艺术职业学院西家属区	碑林区	东大街	建设路226号	1		10198	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1266136/	--
仁义村甲字9号	碑林区	南稍门	文艺北路	0		11191	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1178529/	--
唐乐宫小区	碑林区	南稍门	长安北路75号	1		12599	https://pic1.ajkimg.com/display/ajk/80a8a787a72989c3ef72f3bb97a51907/180x135c.jpg	https://m.anjuke.com/xa/community/1068984/	224户
西号巷16号院	碑林区	南大街	西号巷16号	5		9703	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1038908/	--
中国通信第二公司家属院	碑林区	红缨路	邮电北巷15号	0		9917	https://pic1.ajkimg.com/display/ajk/5a435b411d1da2efbc711e329ab28218/180x135c.jpg	https://m.anjuke.com/xa/community/358306/	440户
新兴IN之家	碑林区	长乐坊	兴庆路88号	4	2013年	14592	https://pic1.ajkimg.com/display/ajk/8bfa4011dbafaccc00107d9a64fccc1c/180x135c.jpg	https://m.anjuke.com/xa/community/274544/	459户
开通巷小区	碑林区	东大街	开通巷23号	1	2009年	10197	https://pic1.ajkimg.com/display/ajk/78a3d6541173ec08b6c896362ed0fffc/180x135c.jpg	https://m.anjuke.com/xa/community/313633/	357户
市公安局治安处家属院	碑林区	太乙路	建东街	1		10624	https://pic1.ajkimg.com/display/ajk/730238bbee7391fea3b0f532d5a829ad/180x135c.jpg	https://m.anjuke.com/xa/community/830128/	84户
陕西省友谊医院东家属院	碑林区	边家村	友谊西路269号	0	2015年	12223	https://pic1.ajkimg.com/display/ajk/110f72e5344248fd8ff3011b2f914cbf/180x135c.jpg	https://m.anjuke.com/xa/community/830030/	394户
东大街社区	碑林区	南大街	先锋巷14号	0	2001年	11804	https://pic1.ajkimg.com/display/ajk/ce7a68969ee8befebf4c279fde28d2ab/180x135c.jpg	https://m.anjuke.com/xa/community/315924/	210户
建国五巷6号院	碑林区	东大街	建国五巷6号	3		12961	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1266138/	--
测绘东路29号院	碑林区	李家村	测绘东路29号	1		9675	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1263195/	--
陕西公路设计院家属院	碑林区	红缨路	含光北路96号	8		8823	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1198835/	--
开成大厦	碑林区	南稍门	长安北路37号	0		11049	https://pic1.ajkimg.com/display/ajk/a90b77eb45b285f8c49a3e284653ef4e/180x135c.jpg	https://m.anjuke.com/xa/community/925724/	320户
西北电网公司家属院	碑林区	长乐坊	环城东路中段51号	0		12079	https://pic1.ajkimg.com/display/ajk/42efd90a260a1260a91ff692eaf42a47/180x135c.jpg	https://m.anjuke.com/xa/community/499707/	448户
陕建二公司家属院	碑林区	太乙路	建东街15号	0		9230	https://pic1.ajkimg.com/display/ajk/94fbb6616e6951d33bbc0e555b4329e1/180x135c.jpg	https://m.anjuke.com/xa/community/365504/	204户
秦浦公寓	碑林区	南稍门	南关正街1号	0	2002年	9767	https://pic1.ajkimg.com/display/ajk/89054902359c326a80f5eafdba31eab4/180x135c.jpg	https://m.anjuke.com/xa/community/515812/	96户
信合家属院(碑林)	碑林区	红缨路	太白北路	0		9608	https://pic1.ajkimg.com/display/ajk/9139382fd57c4ea8a577e3731cfebc3f/180x135c.jpg	https://m.anjuke.com/xa/community/1062319/	84户
云龙大厦	碑林区	南大街	端履门46号	7		10084	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1059602/	--
邮电家属院	碑林区	环城南路	景龙池86号	0	2015年	9171	https://pic1.ajkimg.com/display/ajk/5b37a1c8cc0ea3b82849aae743d9c41e/180x135c.jpg	https://m.anjuke.com/xa/community/342539/	45户
西安供电局炮房街家属楼	碑林区	东大街	炮房街14号	0		7751	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1305741/	--
西安交通大学二村	碑林区	李家村	咸宁路	0		8445	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1282549/	--
广电小区长胜街院区	碑林区	东大街	长胜街36号	1		10143	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1266134/	--
西安市联运总公司家属院	碑林区	李家村	雁塔路中段39号	1		10623	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1263198/	--
省建筑设计院家属院	碑林区	东大街	安东街159号	4		10545	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1241450/	--
农机局家属院	碑林区	南稍门	红缨路179号	1		9951	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1198833/	--
福园阁	碑林区	广济街	大学东路18号	0	2009年	11524	https://pic1.ajkimg.com/display/ajk/fa903b7834d8e17f8d15c9f69db80d69/180x135c.jpg	https://m.anjuke.com/xa/community/460655/	68户
东新商住小区	碑林区	环城南路	仁义东巷	0	2008年	12003	https://pic1.ajkimg.com/display/ajk/d8d9991ca2ad69f1f3343e1afedbaa3e/180x135c.jpg	https://m.anjuke.com/xa/community/830182/	42户
友谊医院东家属院	碑林区	东大街	友谊西路269号	1		11737	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1266128/	--
天然气家属院(碑林)	碑林区	体育场	二环南路中段149号	0		11076	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1266129/	--
热力家属院(碑林)	碑林区	东大街	振兴东巷50号	1		10235	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1263205/	--
仁义村甲子9号	碑林区	南门	仁义路	1		11851	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1263202/	--
西号巷1号院	碑林区	南大街	西号巷1号	2		10350	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1152286/	--
西安高级中学家属院	碑林区	南大街	端履门121号	2		11275	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1101042/	--
东新世纪广场	碑林区	西安交通大学	火炬路53号	0		11026	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1055258/	--
华融国际	碑林区	红缨路	南二环西段21号	0	2003年	7042	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/989995/	--
黄甫庄小区	碑林区	西安交通大学	交大街	0	2004年	11043	https://pic1.ajkimg.com/display/ajk/478ab332dae0406be495ccb781d92e1e/180x135c.jpg	https://m.anjuke.com/xa/community/879481/	84户
西安日报社家属院	碑林区	何家村	劳卫路25号	1	1999年	9664	https://pic1.ajkimg.com/display/ajk/ac38338bd2a2b6e2e731ae5e74918851/180x135c.jpg	https://m.anjuke.com/xa/community/309394/	556户
农行陕西省分行东关家属院	碑林区	长乐坊	伍道十字南街37号	1		9016	https://pic1.ajkimg.com/display/ajk/5cf5bf081c87b53a370a0805eb94709b/180x135c.jpg	https://m.anjuke.com/xa/community/322578/	28户
审计署家属院	碑林区	东大街	朱雀大街48号	0		12774	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1291614/	--
财政局家属楼(碑林区)	碑林区	东大街	南大街23号	0		13067	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1268621/	--
伞塔路体校家属院	碑林区	大差市	伞塔路6号	0		7967	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1263189/	--
长乐坊街道孟家巷社区	碑林区	东大街	北郭门89号	0		7550	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1245101/	--
西安供电局孟家巷家属楼	碑林区	东大街	北郭门	4		8788	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1241474/	--
农办家属院	碑林区	李家村	建设西路21号	2		9932	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1198836/	--
物资佳苑	碑林区	南稍门	四民巷27号	0		12307	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1198829/	--
安东街省建南五院	碑林区	李家村	太安街	0		10843	https://pic1.ajkimg.com/display/ajk/b95945515e501e1a27b69ae60f72da86/180x135c.jpg	https://m.anjuke.com/xa/community/1171659/	--
湘子庙街54号小区	碑林区	南大街	湘子庙街54号	0		14529	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1162717/	--
东昇大厦	碑林区	李家村	文艺北路188号	10		12660	https://pic1.ajkimg.com/display/ajk/379072690905035a88eee93a6d95524b/180x135c.jpg	https://m.anjuke.com/xa/community/1061048/	187户
兴庆路家属院	碑林区	大差市	兴庆路	2		8852	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1291797/	--
陕西历史博物馆家属院	碑林区	东大街	文艺南路160号	0		9000	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1291031/	--
西安医学院含光路校区教师公寓	碑林区	体育场	含光北路74号	0		12076	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1283107/	--
铁路小区(碑林)	碑林区	李家村	铁安一街	1		19409	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1266141/	--
明胜街46号院	碑林区	东大街	明胜街46号	2		10816	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1266135/	--
秦埔公寓	碑林区	东大街	南关正街1号	1		10008	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1266140/	--
